TrackIDTRACK_DURATION(TIME) TRACK_START(TIME) TRACK_STOP(TIME) TRACK_DISPLACEMENT(LENGTH) TRACK_MEAN_SPEED(VELOCITY) TRACK_MAX_SPEED(VELOCITY) TRACK_MIN_SPEED(VELOCITY) TRACK_MEDIAN_SPEED(VELOCITY) TRACK_STD_SPEED(VELOCITY) NUMBER_SPOTS(NONE) NUMBER_GAPS(NONE) LONGEST_GAP(NONE) NUMBER_SPLITS(NONE) NUMBER_MERGES(NONE) NUMBER_COMPLEX(NONE) TRACK_INDEX(NONE) TRACK_ID(NONE) TRACK_X_LOCATION(POSITION) TRACK_Y_LOCATION(POSITION) TRACK_Z_LOCATION(POSITION) TRACK_MEAN_QUALITY(QUALITY) TRACK_MAX_QUALITY(QUALITY) TRACK_MIN_QUALITY(QUALITY) TRACK_MEDIAN_QUALITY(QUALITY) TRACK_STD_QUALITY(QUALITY) 
34 0.666704848409 0.0 0.666704848409 1.59824683021 6.02366825192 6.55358749871 5.3294278322 6.54327734089 0.62155913559 5 1 1 0 0 0 34 34 60.8636330095 7.3427232558 0.0 60.6106933594 101.0987854 35.1063079834 41.7905426025 26.9430971223 
35 1.60009163618 0.0 1.60009163618 8.27239755457 6.34344042522 13.0380699251 2.94716075284 6.1484299399 3.46353079351 11 2 1 0 0 0 35 35 62.9929739389 146.978149429 0.0 33.9648728804 40.0675506592 29.3415374756 32.9183197021 3.45009265169 
36 4.66693393886 0.0 4.66693393886 13.2947070774 4.86200115805 10.4121952194 1.20984696451 4.92281294367 2.5034086442 34 2 1 0 0 0 36 36 15.2533386763 146.886259503 0.0 40.9097359601 48.000289917 32.550567627 42.0306549072 4.12850135382 
37 0.666704848409 0.0 0.666704848409 11.53892088 18.9343252109 21.6188716852 16.2497787366 21.6188716852 3.79652203279 3 1 3 0 0 0 37 37 16.3505144606 6.59430241879 0.0 60.5128580729 72.6722412109 41.3726501465 67.4936828613 13.6982976131 
38 4.66693393886 0.0 4.66693393886 5.38790850996 3.45744743036 10.2190704212 1.03241213831 3.36912593813 1.84502309792 35 1 1 0 0 0 38 38 32.5144875582 10.2688808455 0.0 77.5684134347 103.32699585 45.5890197754 78.1899414062 7.98905285679 
39 0.133340969682 0.0 0.133340969682 3.10485428608 23.2850735486 23.2850735486 23.2850735486 23.2850735486 nan 2 0 0 0 0 0 39 39 38.1711365221 151.230194362 0.0 44.0613021851 46.6814117432 41.441192627 46.6814117432 2.62010955811 
40 1.4667506665 0.0 1.4667506665 3.40500026559 2.66000411211 5.10720789524 0.0 3.4048052635 1.66785197202 9 2 2 0 0 0 40 40 0.0 155.268012111 0.0 32.3448672824 37.3553619385 27.782699585 31.8945770264 2.79297259824 
41 0.133340969682 0.0 0.133340969682 3.02994877584 22.7233143952 22.7233143952 22.7233143952 22.7233143952 nan 2 0 0 0 0 0 41 41 68.8497362899 158.579629088 0.0 29.0809402466 30.0554504395 28.1064300537 30.0554504395 0.974510192871 
42 1.20006872714 0.0 1.20006872714 3.28854149032 3.95406183187 8.34732640264 1.53725066004 3.52820129891 2.1882655075 9 1 1 0 0 0 42 42 37.661616193 13.0740194289 0.0 39.4106089274 43.2653503418 36.4485015869 39.2269439697 1.95750339513 
43 0.133340969682 0.0 0.133340969682 2.75096913702 20.6310869314 20.6310869314 20.6310869314 20.6310869314 nan 2 0 0 0 0 0 43 43 60.9649273768 14.6135988498 0.0 46.3953399658 48.2153625488 44.5753173828 48.2153625488 1.82002258301 
44 0.133340969682 0.0 0.133340969682 2.96128077734 22.2083339008 22.2083339008 22.2083339008 22.2083339008 nan 2 0 0 0 0 0 44 44 9.87266226924 15.3958955338 0.0 40.2037582397 40.5150299072 39.8924865723 40.5150299072 0.31127166748 
45 0.133340969682 0.0 0.133340969682 3.36032526559 25.2009961651 25.2009961651 25.2009961651 25.2009961651 nan 2 0 0 0 0 0 45 45 75.7012881741 164.544607832 0.0 40.7471923828 44.383972168 37.1104125977 44.383972168 3.63677978516 
46 0.133340969682 0.0 0.133340969682 2.64378588555 19.8272585827 19.8272585827 19.8272585827 19.8272585827 nan 2 0 0 0 0 0 46 46 76.0048901398 20.1554917326 0.0 49.9951019287 51.5300140381 48.4601898193 51.5300140381 1.53491210938 
47 0.133340969682 0.0 0.133340969682 0.85441321646 6.40773213589 6.40773213589 6.40773213589 6.40773213589 nan 2 0 0 0 0 0 47 47 5.78611555877 22.9315147525 0.0 44.8327102661 58.3647766113 31.3006439209 58.3647766113 13.5320663452 
48 3.46686521173 0.0 3.46686521173 2.70207153803 3.99087130276 10.8075813676 0.0 3.97190722574 2.33302517469 25 2 1 0 0 0 48 48 91.206038779 167.395107339 0.0 43.6484985352 60.7102355957 35.0676116943 41.0682067871 6.70492138192 
49 0.133340969682 0.0 0.133340969682 3.74393852544 28.0779308443 28.0779308443 28.0779308443 28.0779308443 nan 2 0 0 0 0 0 49 49 2.24443370214 22.5022935532 0.0 45.2737045288 48.4395294189 42.1078796387 48.4395294189 3.16582489014 
50 12.5340511501 0.0 12.5340511501 13.4299383315 3.86485501429 10.8121226192 0.297219620355 3.56826447667 2.33100149145 92 3 1 0 0 0 50 50 20.6227576748 161.978933012 0.0 50.2356985341 89.9149169922 27.8986206055 50.2223358154 11.3931536677 
51 1.60009163618 0.0 1.60009163618 4.50165377634 4.30046569375 7.43703289474 1.71789582538 4.49091531278 1.66597816172 12 1 1 0 0 0 51 51 26.3045512064 168.412594883 0.0 39.8544273376 50.0668029785 29.7658996582 41.7389984131 6.2751632698 
52 0.133340969682 0.0 0.133340969682 3.52588122482 26.4425947497 26.4425947497 26.4425947497 26.4425947497 nan 2 0 0 0 0 0 52 52 64.0539565118 23.618632225 0.0 74.2186584473 75.615447998 72.8218688965 75.615447998 1.39678955078 
53 0.133340969682 0.0 0.133340969682 3.76834988698 28.2610055707 28.2610055707 28.2610055707 28.2610055707 nan 2 0 0 0 0 0 53 53 17.7547931161 24.8365360936 0.0 58.5204086304 61.6165924072 55.4242248535 61.6165924072 3.09618377686 
54 0.133340969682 0.0 0.133340969682 1.92571902636 14.4420655628 14.4420655628 14.4420655628 14.4420655628 nan 2 0 0 0 0 0 54 54 58.6869829077 27.6756006644 0.0 37.4408569336 39.5885925293 35.2931213379 39.5885925293 2.1477355957 
55 0.533363878727 0.0 0.533363878727 14.7477745815 30.9710902509 44.2318500275 17.7050801978 30.9763405273 13.2633856942 4 1 1 0 0 0 55 55 38.4280486732 168.150661031 0.0 59.6503601074 68.3515625 54.2277526855 59.2783813477 5.33156591265 
56 5.33363878727 0.0 5.33363878727 18.1331482738 4.9060911309 9.52862148031 0.151804984008 5.37754940022 2.31101441796 39 2 1 0 0 0 56 56 75.4616661944 22.5028833882 0.0 49.8440121382 73.2871704102 41.885269165 48.4264221191 5.76279352879 
57 0.133340969682 0.0 0.133340969682 2.02881999603 15.2152785515 15.2152785515 15.2152785515 15.2152785515 nan 2 0 0 0 0 0 57 57 44.1486487325 174.921802711 0.0 53.1165313721 53.1942749023 53.0387878418 53.1942749023 0.0777435302734 
58 6.80038945377 0.0 6.80038945377 8.63318430131 4.66829019036 12.8609295141 0.0 4.02313403215 2.62747471082 49 2 2 0 0 0 58 58 3.43891771935 33.3490061365 0.0 44.9258706229 58.3062744141 29.9517822266 45.2444915771 6.9129271198 
59 14.1341427863 0.0 14.1341427863 39.5115013488 4.36659008288 14.5326104917 0.570440569515 3.59031996715 2.5641305488 105 2 1 0 0 0 59 59 84.2704880544 18.2709314635 0.0 59.1385188511 82.4248352051 43.6098480225 57.5630493164 7.43078636016 
60 0.133340969682 0.0 0.133340969682 3.23071976091 24.2290105481 24.2290105481 24.2290105481 24.2290105481 nan 2 0 0 0 0 0 60 60 36.2516173727 38.1623462286 0.0 42.1648712158 42.481048584 41.8486938477 42.481048584 0.316177368164 
61 0.400022909045 0.0 0.400022909045 1.6464870085 5.34112092088 6.41137745221 4.27086438954 6.41137745221 1.51357130183 3 1 1 0 0 0 61 61 82.3032533793 185.981086651 0.0 61.9921010335 103.50592041 40.1598205566 42.3105621338 29.3678318546 
62 0.133340969682 0.0 0.133340969682 4.1091084657 30.8165485485 30.8165485485 30.8165485485 30.8165485485 nan 2 0 0 0 0 0 62 62 37.6963060011 183.93161175 0.0 44.1796722412 44.2476654053 44.1116790771 44.2476654053 0.0679931640625 
63 0.133340969682 0.0 0.133340969682 1.3609686913 10.2066806215 10.2066806215 10.2066806215 10.2066806215 nan 2 0 0 0 0 0 63 63 12.8296850723 39.9178912237 0.0 62.3338470459 62.359588623 62.3081054688 62.359588623 0.0257415771484 
64 1.60009163618 0.0 1.60009163618 4.25222312343 3.94311354799 9.56152330578 1.51180185765 3.6684326727 2.57818370976 10 2 2 0 0 0 64 64 53.6018263229 39.8562542116 0.0 29.8531387329 31.9832305908 28.0517883301 29.9525909424 1.3627008152 
65 2.80016036332 0.0 2.80016036332 12.0393404157 4.80575770055 9.19792591089 0.851201315874 5.10720789524 2.69097081777 19 3 1 0 0 0 65 65 0.396198782681 40.2659926863 0.0 37.4663342928 49.186706543 28.7441711426 37.7895355225 5.6490410787 
66 5.20029781759 0.0 5.20029781759 21.4919694336 6.15956247722 14.9789756404 0.95101953174 5.41857455533 3.32959902034 37 2 2 0 0 0 66 66 82.9172686134 179.07578569 0.0 52.4153656831 94.1929016113 39.6348876953 50.9131469727 10.9576944218 
67 3.20018327236 0.0 3.20018327236 14.184501767 5.38477752532 12.7551819437 1.96778873438 4.9029195886 2.82645072421 23 2 1 0 0 0 67 67 29.0254205918 42.1388325071 0.0 61.2049978505 74.4628601074 45.9808044434 60.4627685547 7.18537670769 
68 0.133340969682 0.0 0.133340969682 2.87622665896 21.5704645453 21.5704645453 21.5704645453 21.5704645453 nan 2 0 0 0 0 0 68 68 65.2818524265 47.3652754424 0.0 68.2837219238 68.6024780273 67.9649658203 68.6024780273 0.318756103516 
69 0.666704848409 0.0 0.666704848409 25.0500650429 40.0802868816 51.7505239805 27.6085167611 45.9692397328 10.8366829194 5 1 1 0 0 0 69 69 91.0859245382 62.5595049693 0.0 46.3654968262 63.1282348633 38.0352783203 43.1772003174 8.91071631487 
70 1.20006872714 0.0 1.20006872714 4.34541580764 4.91509356487 7.65216869488 0.375312237102 5.69036902276 2.68263611428 8 2 1 0 0 0 70 70 25.9545212486 196.516779542 0.0 34.1213417053 39.7198028564 28.674118042 34.8323822021 3.67804428232 
71 0.133340969682 0.0 0.133340969682 1.51796322084 11.3840721607 11.3840721607 11.3840721607 11.3840721607 nan 2 0 0 0 0 0 71 71 78.7334549294 202.426454517 0.0 67.7303009033 79.4506225586 56.009979248 79.4506225586 11.7203216553 
72 0.133340969682 0.0 0.133340969682 1.50522532302 11.2885433983 11.2885433983 11.2885433983 11.2885433983 nan 2 0 0 0 0 0 72 72 69.3203231598 55.6328778073 0.0 60.3630599976 60.5186462402 60.2074737549 60.5186462402 0.155586242676 
73 1.33340969682 0.0 1.33340969682 7.07264335072 5.51340496057 13.7576306741 1.1433529747 4.48534780309 4.39953856882 8 1 3 0 0 0 73 73 16.803350848 199.98464931 0.0 38.4886264801 60.4284057617 28.0687561035 37.5727539062 9.24533575157 
74 0.133340969682 0.0 0.133340969682 0.417571914587 3.13161000392 3.13161000392 3.13161000392 3.13161000392 nan 2 0 0 0 0 0 74 74 41.2947155902 57.1743354478 0.0 36.1018295288 37.8014373779 34.4022216797 37.8014373779 1.69960784912 
75 4.93361587822 0.0 4.93361587822 16.6148089511 5.03967845134 11.459990529 0.513509546213 4.38787672257 2.55421344164 36 2 1 0 0 0 75 75 64.1356432274 51.344927421 0.0 43.510843277 57.3433532715 29.7077713013 43.5021057129 6.2225212569 
76 0.533363878727 0.0 0.533363878727 7.25677767274 13.8630261902 14.3340012753 13.3920511052 14.3340012753 0.666059352842 3 1 2 0 0 0 76 76 39.1606542903 57.7107724984 0.0 32.6899719238 35.6337585449 30.0489959717 32.3871612549 2.29000203432 
77 0.533363878727 0.0 0.533363878727 8.9616387182 18.0177250581 20.4484641114 15.5869860049 20.4484641114 3.43758413574 3 1 2 0 0 0 77 77 77.1126050014 57.8886166482 0.0 50.4774017334 53.7982788086 47.6426696777 49.9912567139 2.5364192185 
78 32.8018785417 0.0 32.8018785417 92.7759575922 4.36379619487 13.649768755 0.281812789385 4.09826952825 2.31584038326 245 2 1 0 0 0 78 78 55.3606630162 167.730119723 0.0 52.2955446204 107.022216797 33.0061340332 51.3087005615 9.86863422135 
79 3.46686521173 0.0 3.46686521173 19.3511430633 6.12054302371 13.4128889693 0.0 6.80961052699 3.63065874469 25 2 1 0 0 0 79 79 1.028185248 55.4051540613 0.0 41.2286083984 70.4425048828 32.8901824951 40.3113250732 7.7981180015 
80 1.06672775745 0.0 1.06672775745 4.45866611145 5.51056868896 11.9914736389 2.29417933961 4.3349742861 3.36017259012 8 1 1 0 0 0 80 80 71.3018597036 207.240292639 0.0 52.6927700043 57.6921081543 48.8343353271 53.5210876465 2.83812915262 
81 1.73343260586 0.0 1.73343260586 4.82643899581 4.63619350347 8.57677589501 1.06017990333 5.21510825236 2.34751285459 13 1 1 0 0 0 81 81 36.8834743837 207.908547928 0.0 51.171594473 57.820892334 31.5949401855 53.7738800049 6.54551713866 
82 3.86688812077 0.0 3.86688812077 6.63410950153 4.02098583173 10.33705085 1.03359176369 3.86895861758 2.27030019528 29 1 1 0 0 0 82 82 3.88476485425 209.266359444 0.0 47.5723687534 56.828338623 34.5532073975 48.160446167 4.34294955431 
83 0.266681939363 0.133340969682 0.400022909045 2.58309422515 9.68604859898 9.68604859898 9.68604859898 9.68604859898 nan 2 1 1 0 0 0 83 83 8.68764295854 218.445941881 0.0 36.4264373779 43.0374603271 29.8154144287 43.0374603271 6.61102294922 
84 0.266681939363 0.133340969682 0.400022909045 7.84272957439 29.4085515994 29.4085515994 29.4085515994 29.4085515994 nan 2 1 1 0 0 0 84 84 80.408409784 80.6745388838 0.0 71.3372039795 77.6407775879 65.0336303711 77.6407775879 6.3035736084 
85 1.60009163618 0.400022909045 2.00011454523 65.1040335547 40.7327114178 47.9663632875 31.7293193252 40.4898585294 4.81809132552 13 0 0 0 0 0 85 85 9.72049849916 32.5823966503 0.0 56.6597395677 67.5095214844 43.5583953857 56.4593505859 6.60589049174 
86 1.4667506665 0.400022909045 1.86677357554 65.2971084729 43.6909372384 50.7358877868 32.284680431 46.3993619866 6.207610513 10 1 2 0 0 0 86 86 69.4149252059 37.5863040225 0.0 53.0414794922 56.7695617676 49.6891937256 53.5524597168 2.28021888362 
87 0.133340969682 0.400022909045 0.533363878727 3.94445239456 29.581698738 29.581698738 29.581698738 29.581698738 nan 2 0 0 0 0 0 87 87 37.9209736232 70.9095123857 0.0 45.8692703247 46.7389831543 44.9995574951 46.7389831543 0.86971282959 
88 0.133340969682 0.400022909045 0.533363878727 7.73234049362 57.9892325073 57.9892325073 57.9892325073 57.9892325073 nan 2 0 0 0 0 0 88 88 37.2121534239 137.906774015 0.0 34.9106941223 38.9591827393 30.8622055054 38.9591827393 4.04848861694 
89 0.133340969682 0.400022909045 0.533363878727 4.22997886871 31.7230246548 31.7230246548 31.7230246548 31.7230246548 nan 2 0 0 0 0 0 89 89 16.6791380329 4.3612620086 0.0 59.3938446045 64.7568969727 54.0307922363 64.7568969727 5.36305236816 
90 0.266681939363 0.400022909045 0.666704848409 12.6206446893 47.3319740935 50.1440571346 44.5198910524 50.1440571346 3.97688597528 3 0 0 0 0 0 90 90 19.9612098085 66.6238490828 0.0 53.9760691325 56.2981719971 52.3727111816 53.2573242188 1.68122105262 
91 0.400022909045 0.400022909045 0.80004581809 16.1261087204 40.3361018244 42.8847667658 36.6841381601 41.4394005473 3.24421020137 4 0 0 0 0 0 91 91 29.7252809957 70.5495645712 0.0 50.7214241028 56.1213989258 46.2374267578 51.6207733154 3.65274555228 
92 0.266681939363 0.400022909045 0.666704848409 13.0267953835 48.8507415447 54.047573858 43.6539092313 54.047573858 7.3494307389 3 0 0 0 0 0 92 92 68.2990845448 143.685064064 0.0 32.5187683105 32.6351165771 32.29296875 32.6282196045 0.159689225718 
93 0.133340969682 0.400022909045 0.533363878727 4.40775837932 33.0562946245 33.0562946245 33.0562946245 33.0562946245 nan 2 0 0 0 0 0 93 93 9.41825304236 4.85966963987 0.0 41.5694885254 42.2855682373 40.8534088135 42.2855682373 0.716079711914 
94 3.46686521173 0.400022909045 3.86688812077 153.32221296 44.3989427309 51.4788121439 38.2960869327 44.2913283097 3.03181810821 25 2 1 0 0 0 94 94 65.7978216524 76.991147629 0.0 44.1907794189 50.7570495605 34.1307983398 43.6796112061 3.66131903243 
95 0.266681939363 0.400022909045 0.666704848409 12.3395748522 46.3144670225 47.5438752653 45.0850587797 47.5438752653 1.7386458106 3 0 0 0 0 0 95 95 75.6689955826 6.22334060187 0.0 46.7439880371 50.8788757324 40.8929748535 48.4601135254 4.25349809839 
96 2.53347842395 0.400022909045 2.933501333 83.0563870144 32.8759863275 39.1452724963 23.7753370257 34.0544979882 4.57731936826 20 0 0 0 0 0 96 96 6.04582924889 44.4105223978 0.0 51.0798446655 70.2804870605 37.0278778076 50.6546020508 6.35058696517 
97 1.06672775745 0.400022909045 1.4667506665 49.4596776494 45.8077519254 51.6647276447 40.3622032046 45.4190056459 4.22877766916 8 1 1 0 0 0 97 97 21.5059458312 133.498297004 0.0 31.7298135757 37.0675125122 28.4173126221 31.7502059937 2.87064183094 
98 0.133340969682 0.400022909045 0.533363878727 7.26400056659 54.4768842159 54.4768842159 54.4768842159 54.4768842159 nan 2 0 0 0 0 0 98 98 0.0 9.53400074365 0.0 65.3081970215 68.3305053711 62.2858886719 68.3305053711 3.02230834961 
99 2.13345551491 0.400022909045 2.53347842395 81.747897364 38.4238927817 44.016568085 32.9579420978 38.9295104774 3.44592860271 17 0 0 0 0 0 99 99 73.5078271862 45.7026961486 0.0 44.4647988712 72.8566589355 33.2577972412 43.0353393555 7.94491106419 
100 0.400022909045 0.400022909045 0.80004581809 16.1239803255 40.3884818948 47.432464953 33.4866728261 40.2463079053 6.97398305086 4 0 0 0 0 0 100 100 64.6067818329 8.2737347327 0.0 63.3642272949 72.7717285156 54.1274719238 68.7555541992 7.64561619674 
